videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
D6DVTLvOupE,日清のcmやるなんて……https://youtu.be/66-FBe5UmSI,"日清のcmやるなんて……
https://youtu.be/66-FBe5UmSI",426 komugi 𐂡,https://yt3.ggpht.com/56-aG2tbd299qsFtaMkjmmcTu589mB0-Et5PnizjK7JWQS9EFVcrJ0aDS5K0_PSXjf3qm1H_VA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnOyv5zw77iZ5XEfQmhGVZw,UCnOyv5zw77iZ5XEfQmhGVZw,True,none,8,2023-07-19T11:45:45Z,2023-07-19T11:45:45Z
D6DVTLvOupE,ここ数年の日清のCMの目の付け所が完全にオタクのそれだから、多分上層部にネットに詳しいオタクが居る。…ですよね？　専務。,"ここ数年の日清のCMの目の付け所が
完全にオタクのそれだから、多分
上層部にネットに詳しいオタクが居る。





















…ですよね？　専務。",ギガント,https://yt3.ggpht.com/ytc/AOPolaQIGLlAIXRObzren0nLIZBmMTbEpnI6v5N6W5-WPg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCY8Rhrfw2wlslG8da_U5Hog,UCY8Rhrfw2wlslG8da_U5Hog,True,none,17,2023-07-19T11:44:44Z,2023-07-19T11:44:44Z
D6DVTLvOupE,日清のCM見て来ました。,日清のCM見て来ました。,lemon🍋,https://yt3.ggpht.com/XjdMz1-Fxg7MMv9uYMXleTa4boTHbt0i8ECdfX-_DwMOPcrxiAWTqhkvIjxzYrlDWOLoyFCRUEw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCRGfdvuXBM_mCzJc4S_tT4g,UCRGfdvuXBM_mCzJc4S_tT4g,True,none,2,2023-07-19T11:42:50Z,2023-07-19T11:42:50Z
D6DVTLvOupE,WHY IS THIS NOT ON SPOTIFY??,WHY IS THIS NOT ON SPOTIFY??,Chriss Dayo,https://yt3.ggpht.com/U6skyHUPjl5mx6jx0l3hKgXcJqjFBh2L0-RcnxQ-3jhQ5cow9aQB0ADNTHNK70wB5n_SLj4Bc9k=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCEFUzwLAx_RsizvDMfWlohA,UCEFUzwLAx_RsizvDMfWlohA,True,none,0,2023-07-19T11:33:53Z,2023-07-19T11:33:53Z
D6DVTLvOupE,カップラーメン食べたくなるなぁ(シーフード),カップラーメン食べたくなるなぁ(シーフード),da2 mae,https://yt3.ggpht.com/rWqUvH6qjoAeNu-HO9GIUAE5iORh4Z-Zq7Ruky-Ho7P_Pk3xAro-rJh5D3hQ5fckvzOvcDZEWw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCT8sSCCs5hs4TzNXAAFf-aw,UCT8sSCCs5hs4TzNXAAFf-aw,True,none,4,2023-07-19T11:28:35Z,2023-07-19T11:28:35Z
D6DVTLvOupE,コラボおめでとう🎉好きな曲だから嬉しい〜,"コラボおめでとう🎉
好きな曲だから嬉しい〜",東方好きのヲタク,https://yt3.ggpht.com/HIDhxFtLFKcxrR2o9oz_rYR8AZ1HUxI3B6LA_afc-_9JBWlAT3HAujhj3sV8c37pkizBhCeP5Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCWqWH6RTFwQhrusxqJTK9cw,UCWqWH6RTFwQhrusxqJTK9cw,True,none,17,2023-07-19T11:18:55Z,2023-07-19T11:18:55Z
D6DVTLvOupE,オールバックいやなら坊主にすれば！ぶん殴りたい面構え！,オールバックいやなら坊主にすれば！ぶん殴りたい面構え！,コ パピ,https://yt3.ggpht.com/ytc/AOPolaRAMBnt_pSisgBj8fR0c14QBQwS3HuW4GCCE5GcESS4XTVTq6uslYV4r4xlflyxPYE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCXhNxdGNEbjvS2fGTX29wxQ,UCXhNxdGNEbjvS2fGTX29wxQ,True,none,0,2023-07-19T11:07:46Z,2023-07-19T11:07:46Z
D6DVTLvOupE,日清とのコラボは想定してなかったwww,日清とのコラボは想定してなかったwww,はるはる,https://yt3.ggpht.com/ytc/AOPolaRrRw5hbl77SiFfVxOGpzG_rggVP0Q0FFhxEg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC0rTL7dMfIeaxNlqrIDk0JA,UC0rTL7dMfIeaxNlqrIDk0JA,True,none,7,2023-07-19T11:07:08Z,2023-07-19T11:07:08Z
D6DVTLvOupE,この曲さらに流行ってほしい！,この曲さらに流行ってほしい！,はちみつ太郎,https://yt3.ggpht.com/ytc/AOPolaQfNpHgvjgRhx5gk38fVGxPREEdFxRfMvmIYPZvGA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNXNp1-7XfDTesPfAUvOBqg,UCNXNp1-7XfDTesPfAUvOBqg,True,none,24,2023-07-19T10:59:49Z,2023-07-19T10:59:49Z
D6DVTLvOupE,日清の公式採用ｷﾀ━━━━(ﾟ∀ﾟ)━━━━!!,日清の公式採用ｷﾀ━━━━(ﾟ∀ﾟ)━━━━!!,しまよし,https://yt3.ggpht.com/ytc/AOPolaQ6Zv1Ox5mRJ2Yw0qZVqCOaVEXmrHQe49iImw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCTWR7Q70YCJQTL4_SCo_RkA,UCTWR7Q70YCJQTL4_SCo_RkA,True,none,8,2023-07-19T10:59:28Z,2023-07-19T10:59:28Z
D6DVTLvOupE,コラボおめでとう🎉🎊,コラボおめでとう🎉🎊,はちみつ太郎,https://yt3.ggpht.com/ytc/AOPolaQfNpHgvjgRhx5gk38fVGxPREEdFxRfMvmIYPZvGA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNXNp1-7XfDTesPfAUvOBqg,UCNXNp1-7XfDTesPfAUvOBqg,True,none,70,2023-07-19T10:57:49Z,2023-07-19T10:57:49Z
D6DVTLvOupE,日清カップヌードルのコラボ見ました!!おめでとうございます!!,日清カップヌードルのコラボ見ました!!おめでとうございます!!,ちょろゴン,https://yt3.ggpht.com/AR-qqurqoWhgr7tVfE1Z0C3YOeEzZJaiJr35809wvQqV4XjSFXMtPz3iaILbHKNAry_7XD5C=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPx-PNU1HBW0h5Yw-pQEvOQ,UCPx-PNU1HBW0h5Yw-pQEvOQ,True,none,11,2023-07-19T10:52:10Z,2023-07-19T10:52:10Z
D6DVTLvOupE,テレビ見てたらカップ麺のCMとコラボしてて草😂,テレビ見てたらカップ麺のCMとコラボしてて草😂,シロン,https://yt3.ggpht.com/S-p57asRK2qdzsNYYzx7mdPeIpzCrYfzFZJUZYMvJXLmDRqUG7E2WEL939u2VnbEKewOi0jaeE8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCI-ckHlhoI8HnA7q3BYryBA,UCI-ckHlhoI8HnA7q3BYryBA,True,none,12,2023-07-19T10:49:13Z,2023-07-19T10:49:13Z
