videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
D6DVTLvOupE,片言な感じが扇風機に向かってしゃべっている感じで、強風感あるなｗ,片言な感じが扇風機に向かってしゃべっている感じで、強風感あるなｗ,腰痛三昧,https://yt3.ggpht.com/ytc/AOPolaSZYU3zFysCuY3OyuPDE8uuSljDKojunouPCe9GOw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC83atHrgsJkI10p9tOghX6A,UC83atHrgsJkI10p9tOghX6A,True,none,2,2023-07-26T10:14:49Z,2023-07-26T10:14:49Z
D6DVTLvOupE,カップヌードルのＣＭdr初めて知ったけど、このＣＭ好き。,カップヌードルのＣＭdr初めて知ったけど、このＣＭ好き。,権藤松広,https://yt3.ggpht.com/ytc/AOPolaTf-6kTfPuPMDrQhqzF12HgWTbju64kLoq9Bw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC_qCqB7IwwnGpOoMeyLRzkA,UC_qCqB7IwwnGpOoMeyLRzkA,True,none,3,2023-07-26T10:01:39Z,2023-07-26T10:01:39Z
D6DVTLvOupE,これカラオケで歌えますか。,これカラオケで歌えますか。,にこにこぴよ,https://yt3.ggpht.com/Upsgg3m6HHHG-UantL3kCEPFBwXZ_qICfx3B8j3wpjTS1424MAiqCf1__k_H-QOuiF90nv7OwA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCVaH5eH2fEzEJHg-Cesqywg,UCVaH5eH2fEzEJHg-Cesqywg,True,none,0,2023-07-26T10:01:15Z,2023-07-26T10:01:15Z
D6DVTLvOupE,カップ麺食いたなる,カップ麺食いたなる,Junますもと,https://yt3.ggpht.com/ytc/AOPolaRbjMNfLNtgjZsN349yZm5IcDMFttwoW3f4kRvh=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC3wQYK1fmKGhTosSEPNlZzQ,UC3wQYK1fmKGhTosSEPNlZzQ,True,none,2,2023-07-26T09:56:02Z,2023-07-26T09:56:02Z
D6DVTLvOupE,これからもどんどん流行ってほしい,これからもどんどん流行ってほしい,はちみつ太郎,https://yt3.ggpht.com/ytc/AOPolaQfNpHgvjgRhx5gk38fVGxPREEdFxRfMvmIYPZvGA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNXNp1-7XfDTesPfAUvOBqg,UCNXNp1-7XfDTesPfAUvOBqg,True,none,84,2023-07-26T09:45:21Z,2023-07-26T09:45:21Z
D6DVTLvOupE,最後の方のウーパールーパーかわいい❤️,最後の方のウーパールーパーかわいい❤️,たなかじゅん,https://yt3.ggpht.com/ytc/AOPolaQlj9NwIAr6VoCRbn-LTf1xzY8V8g7QXbBZiQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCEVBVH4e7-1J0LYfBmpY6FQ,UCEVBVH4e7-1J0LYfBmpY6FQ,True,none,3,2023-07-26T09:28:39Z,2023-07-26T09:28:39Z
D6DVTLvOupE,別に興味ないのに何となく見たら魅了されて全部見ちまったじゃねぇか！(笑),別に興味ないのに何となく見たら魅了されて全部見ちまったじゃねぇか！(笑),日下部飛鳥,https://yt3.ggpht.com/ytc/AOPolaSasPtuAT1UybLHIte6VcVbABze9lpPFpip2Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpdCe3KxldD3sMfmbDkPZvA,UCpdCe3KxldD3sMfmbDkPZvA,True,none,2,2023-07-26T09:21:18Z,2023-07-26T09:21:18Z
D6DVTLvOupE,2倍速にするとやばいwww,2倍速にするとやばいwww,ねこきち,https://yt3.ggpht.com/tH6ID2YDQOnR7--QyshPsHnEvGbNzIXtNzLL9wmnnT-RRD753HYUeT_m4KJ2KjIpuXk4tuMFyQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8q2Oe0OGcpPL-YB24GD33A,UC8q2Oe0OGcpPL-YB24GD33A,True,none,2,2023-07-26T08:56:38Z,2023-07-26T08:56:38Z
D6DVTLvOupE,君たちはどうオールバックかあの映画観てたら、脳内で再生されました。さすが世界の駿。時代の最先端を走ってるけど内容ワカメで終わったわ,"君たちはどうオールバックか
あの映画観てたら、脳内で再生されました。
さすが世界の駿。時代の最先端を走ってるけど内容ワカメで終わったわ",一文字,https://yt3.ggpht.com/X8LvHHErn2dACdx2lTnIBIQvPCaSdfC0x7i2ad8Pv8pXC56A905itoSUzvPOjJ9KbMzx8sTlAg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNOI2rByE2kLt4WIi4hC1_g,UCNOI2rByE2kLt4WIi4hC1_g,True,none,3,2023-07-26T08:29:43Z,2023-07-26T23:17:26Z
D6DVTLvOupE,弱風オールバック定期な僕であった,弱風オールバック定期な僕であった,善悪族〆ミニコーラ,https://yt3.ggpht.com/1tXFF6DXSNl323JOn9HfcuBStKBhidCIXwvi9boXOL2zeIX_EJS7c-D_OtATe0z0rx8kLWIQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQC_-lw-QnoSagPIAFX4Ilg,UCQC_-lw-QnoSagPIAFX4Ilg,True,none,2,2023-07-26T07:49:19Z,2023-07-26T07:49:19Z
